"","country","country_group","age_pr","household_income","trust_president","satisfaction_economy"
"27155","Kyrgyz Rep.","CIS-country",20,20000,4,2
"27156","Kyrgyz Rep.","CIS-country",26,21000,4,4
"27157","Kyrgyz Rep.","CIS-country",55,15000,1,4
"27158","Kyrgyz Rep.","CIS-country",40,20000,4,NA
"27159","Kyrgyz Rep.","CIS-country",40,25000,4,4
"27160","Kyrgyz Rep.","CIS-country",65,15000,3,3
"27161","Kyrgyz Rep.","CIS-country",60,11200,4,2
"27162","Kyrgyz Rep.","CIS-country",55,50000,1,1
"27163","Kyrgyz Rep.","CIS-country",51,12000,5,1
"27164","Kyrgyz Rep.","CIS-country",92,36000,NA,3
"27165","Kyrgyz Rep.","CIS-country",42,5000,2,1
"27166","Kyrgyz Rep.","CIS-country",54,40000,3,4
"27167","Kyrgyz Rep.","CIS-country",32,25000,4,2
"27168","Kyrgyz Rep.","CIS-country",43,20000,3,4
"27169","Kyrgyz Rep.","CIS-country",74,20000,4,3
"27170","Kyrgyz Rep.","CIS-country",30,40000,2,4
"27171","Kyrgyz Rep.","CIS-country",30,30000,3,4
"27172","Kyrgyz Rep.","CIS-country",45,0,4,1
"27173","Kyrgyz Rep.","CIS-country",24,15000,2,3
"27174","Kyrgyz Rep.","CIS-country",60,13000,4,5
"27175","Kyrgyz Rep.","CIS-country",25,NA,4,4
"27176","Kyrgyz Rep.","CIS-country",54,75000,5,4
"27177","Kyrgyz Rep.","CIS-country",40,35000,4,1
"27178","Kyrgyz Rep.","CIS-country",63,7000,1,1
"27179","Kyrgyz Rep.","CIS-country",40,30000,4,1
"27180","Kyrgyz Rep.","CIS-country",39,30000,4,3
"27181","Kyrgyz Rep.","CIS-country",40,50000,4,3
"27182","Kyrgyz Rep.","CIS-country",49,26000,5,4
"27183","Kyrgyz Rep.","CIS-country",65,15000,4,5
"27184","Kyrgyz Rep.","CIS-country",40,NA,4,3
"27185","Kyrgyz Rep.","CIS-country",30,0,4,4
"27186","Kyrgyz Rep.","CIS-country",18,30000,4,3
"27187","Kyrgyz Rep.","CIS-country",50,9000,4,3
"27188","Kyrgyz Rep.","CIS-country",64,15000,2,2
"27189","Kyrgyz Rep.","CIS-country",54,35000,4,3
"27190","Kyrgyz Rep.","CIS-country",18,20000,4,4
"27191","Kyrgyz Rep.","CIS-country",59,NA,5,4
"27192","Kyrgyz Rep.","CIS-country",54,NA,4,5
"27193","Kyrgyz Rep.","CIS-country",55,25000,2,2
"27194","Kyrgyz Rep.","CIS-country",26,NA,4,4
"27195","Kyrgyz Rep.","CIS-country",18,NA,3,4
"27196","Kyrgyz Rep.","CIS-country",27,NA,NA,2
"27197","Kyrgyz Rep.","CIS-country",20,NA,1,NA
"27198","Kyrgyz Rep.","CIS-country",28,NA,NA,2
"27199","Kyrgyz Rep.","CIS-country",54,7000,NA,NA
"27200","Kyrgyz Rep.","CIS-country",27,NA,NA,NA
"27201","Kyrgyz Rep.","CIS-country",56,NA,4,NA
"27202","Kyrgyz Rep.","CIS-country",30,NA,NA,NA
"27203","Kyrgyz Rep.","CIS-country",37,NA,4,2
"27204","Kyrgyz Rep.","CIS-country",47,NA,2,NA
"27205","Kyrgyz Rep.","CIS-country",50,NA,4,2
"27206","Kyrgyz Rep.","CIS-country",26,NA,NA,NA
"27207","Kyrgyz Rep.","CIS-country",47,9,4,2
"27208","Kyrgyz Rep.","CIS-country",23,NA,4,2
"27209","Kyrgyz Rep.","CIS-country",47,NA,1,2
"27210","Kyrgyz Rep.","CIS-country",25,NA,3,NA
"27211","Kyrgyz Rep.","CIS-country",25,NA,1,2
"27212","Kyrgyz Rep.","CIS-country",34,NA,1,NA
"27213","Kyrgyz Rep.","CIS-country",66,NA,4,4
"27214","Kyrgyz Rep.","CIS-country",49,NA,4,NA
"27215","Kyrgyz Rep.","CIS-country",34,NA,1,NA
"27216","Kyrgyz Rep.","CIS-country",25,NA,1,5
"27217","Kyrgyz Rep.","CIS-country",27,NA,3,NA
"27218","Kyrgyz Rep.","CIS-country",43,40000,1,5
"27219","Kyrgyz Rep.","CIS-country",52,0,5,1
"27220","Kyrgyz Rep.","CIS-country",39,30000,5,4
"27221","Kyrgyz Rep.","CIS-country",86,1800,NA,1
"27222","Kyrgyz Rep.","CIS-country",60,NA,4,4
"27223","Kyrgyz Rep.","CIS-country",32,NA,5,1
"27224","Kyrgyz Rep.","CIS-country",66,0,5,5
"27225","Kyrgyz Rep.","CIS-country",74,5000,NA,3
"27226","Kyrgyz Rep.","CIS-country",50,0,3,5
"27227","Kyrgyz Rep.","CIS-country",37,NA,3,4
"27228","Kyrgyz Rep.","CIS-country",37,3415,3,4
"27229","Kyrgyz Rep.","CIS-country",35,0,NA,3
"27230","Kyrgyz Rep.","CIS-country",42,NA,3,5
"27231","Kyrgyz Rep.","CIS-country",53,0,3,5
"27232","Kyrgyz Rep.","CIS-country",68,5400,NA,5
"27233","Kyrgyz Rep.","CIS-country",48,15000,5,1
"27234","Kyrgyz Rep.","CIS-country",75,7000,1,NA
"27235","Kyrgyz Rep.","CIS-country",37,NA,4,4
"27236","Kyrgyz Rep.","CIS-country",47,50000,3,2
"27237","Kyrgyz Rep.","CIS-country",18,40000,3,4
"27238","Kyrgyz Rep.","CIS-country",42,60000,3,3
"27239","Kyrgyz Rep.","CIS-country",54,70000,2,3
"27240","Kyrgyz Rep.","CIS-country",27,50000,4,3
"27241","Kyrgyz Rep.","CIS-country",24,80000,3,3
"27242","Kyrgyz Rep.","CIS-country",23,25000,3,3
"27243","Kyrgyz Rep.","CIS-country",24,45000,3,3
"27244","Kyrgyz Rep.","CIS-country",40,70000,4,4
"27245","Kyrgyz Rep.","CIS-country",51,60000,4,3
"27246","Kyrgyz Rep.","CIS-country",20,30000,4,4
"27247","Kyrgyz Rep.","CIS-country",47,50000,3,3
"27248","Kyrgyz Rep.","CIS-country",49,80000,4,4
"27249","Kyrgyz Rep.","CIS-country",24,70000,3,3
"27250","Kyrgyz Rep.","CIS-country",34,NA,4,3
"27251","Kyrgyz Rep.","CIS-country",45,70000,3,4
"27252","Kyrgyz Rep.","CIS-country",22,NA,3,3
"27253","Kyrgyz Rep.","CIS-country",43,60000,2,2
"27254","Kyrgyz Rep.","CIS-country",26,30000,2,4
"27255","Kyrgyz Rep.","CIS-country",25,30000,4,3
"27256","Kyrgyz Rep.","CIS-country",50,20000,1,1
"27257","Kyrgyz Rep.","CIS-country",21,15000,2,2
"27258","Kyrgyz Rep.","CIS-country",21,22000,2,1
"27259","Kyrgyz Rep.","CIS-country",28,18500,4,2
"27260","Kyrgyz Rep.","CIS-country",26,19500,4,2
"27261","Kyrgyz Rep.","CIS-country",19,25000,4,4
"27262","Kyrgyz Rep.","CIS-country",21,15000,4,1
"27263","Kyrgyz Rep.","CIS-country",80,22000,4,1
"27264","Kyrgyz Rep.","CIS-country",25,16500,4,4
"27265","Kyrgyz Rep.","CIS-country",20,30000,4,1
"27266","Kyrgyz Rep.","CIS-country",20,12000,4,1
"27267","Kyrgyz Rep.","CIS-country",22,30000,2,1
"27268","Kyrgyz Rep.","CIS-country",35,32000,1,1
"27269","Kyrgyz Rep.","CIS-country",42,35000,2,1
"27270","Kyrgyz Rep.","CIS-country",21,20000,4,1
"27271","Kyrgyz Rep.","CIS-country",58,35000,2,1
"27272","Kyrgyz Rep.","CIS-country",18,12000,4,1
"27273","Kyrgyz Rep.","CIS-country",32,18000,4,2
"27274","Kyrgyz Rep.","CIS-country",50,15000,4,2
"27275","Kyrgyz Rep.","CIS-country",25,15000,4,1
"27276","Kyrgyz Rep.","CIS-country",37,10000,4,2
"27277","Kyrgyz Rep.","CIS-country",31,NA,1,2
"27278","Kyrgyz Rep.","CIS-country",75,15000,3,1
"27279","Kyrgyz Rep.","CIS-country",18,14000,3,1
"27280","Kyrgyz Rep.","CIS-country",24,NA,NA,1
"27281","Kyrgyz Rep.","CIS-country",67,6300,3,1
"27282","Kyrgyz Rep.","CIS-country",27,NA,3,1
"27283","Kyrgyz Rep.","CIS-country",43,50000,2,2
"27284","Kyrgyz Rep.","CIS-country",20,20000,1,1
"27285","Kyrgyz Rep.","CIS-country",20,NA,1,1
"27286","Kyrgyz Rep.","CIS-country",38,NA,3,1
"27287","Kyrgyz Rep.","CIS-country",66,30000,1,2
"27288","Kyrgyz Rep.","CIS-country",55,11000,5,2
"27289","Kyrgyz Rep.","CIS-country",60,NA,3,1
"27290","Kyrgyz Rep.","CIS-country",46,7200,5,1
"27291","Kyrgyz Rep.","CIS-country",60,10000,5,2
"27292","Kyrgyz Rep.","CIS-country",18,NA,1,1
"27293","Kyrgyz Rep.","CIS-country",79,7086,5,1
"27294","Kyrgyz Rep.","CIS-country",22,11000,5,5
"27295","Kyrgyz Rep.","CIS-country",46,NA,3,5
"27296","Kyrgyz Rep.","CIS-country",63,10000,3,3
"27297","Kyrgyz Rep.","CIS-country",24,25000,5,2
"27298","Kyrgyz Rep.","CIS-country",49,20000,2,2
"27299","Kyrgyz Rep.","CIS-country",58,1300,3,1
"27300","Kyrgyz Rep.","CIS-country",64,14500,1,1
"27301","Kyrgyz Rep.","CIS-country",52,0,3,3
"27302","Kyrgyz Rep.","CIS-country",28,20000,5,3
"27303","Kyrgyz Rep.","CIS-country",33,40000,2,2
"27304","Kyrgyz Rep.","CIS-country",23,30000,3,1
"27305","Kyrgyz Rep.","CIS-country",30,40000,3,2
"27306","Kyrgyz Rep.","CIS-country",24,25000,2,4
"27307","Kyrgyz Rep.","CIS-country",56,6000,3,3
"27308","Kyrgyz Rep.","CIS-country",42,25000,1,1
"27309","Kyrgyz Rep.","CIS-country",25,30000,1,4
"27310","Kyrgyz Rep.","CIS-country",62,20000,1,2
"27311","Kyrgyz Rep.","CIS-country",50,6000,1,1
"27312","Kyrgyz Rep.","CIS-country",42,25000,3,2
"27313","Kyrgyz Rep.","CIS-country",50,10000,5,2
"27314","Kyrgyz Rep.","CIS-country",30,55000,4,3
"27315","Kyrgyz Rep.","CIS-country",42,45000,4,4
"27316","Kyrgyz Rep.","CIS-country",24,7000,2,3
"27317","Kyrgyz Rep.","CIS-country",28,24000,3,2
"27318","Kyrgyz Rep.","CIS-country",32,10000,2,4
"27319","Kyrgyz Rep.","CIS-country",48,40000,1,5
"27320","Kyrgyz Rep.","CIS-country",38,15000,1,2
"27321","Kyrgyz Rep.","CIS-country",48,50000,4,4
"27322","Kyrgyz Rep.","CIS-country",69,15000,4,2
"27323","Kyrgyz Rep.","CIS-country",27,25000,5,2
"27324","Kyrgyz Rep.","CIS-country",53,5000,5,4
"27325","Kyrgyz Rep.","CIS-country",56,6000,2,2
"27326","Kyrgyz Rep.","CIS-country",20,70000,5,1
"27327","Kyrgyz Rep.","CIS-country",38,NA,5,4
"27328","Kyrgyz Rep.","CIS-country",51,15000,5,4
"27329","Kyrgyz Rep.","CIS-country",38,40000,5,2
"27330","Kyrgyz Rep.","CIS-country",44,15000,1,2
"27331","Kyrgyz Rep.","CIS-country",33,NA,1,1
"27332","Kyrgyz Rep.","CIS-country",38,20000,3,1
"27333","Kyrgyz Rep.","CIS-country",21,12000,5,4
"27334","Kyrgyz Rep.","CIS-country",46,25000,5,3
"27335","Kyrgyz Rep.","CIS-country",32,0,4,4
"27336","Kyrgyz Rep.","CIS-country",22,10000,4,3
"27337","Kyrgyz Rep.","CIS-country",40,4000,4,3
"27338","Kyrgyz Rep.","CIS-country",60,10000,5,4
"27339","Kyrgyz Rep.","CIS-country",32,7000,4,3
"27340","Kyrgyz Rep.","CIS-country",36,20000,4,3
"27341","Kyrgyz Rep.","CIS-country",40,10000,4,3
"27342","Kyrgyz Rep.","CIS-country",50,8000,3,3
"27343","Kyrgyz Rep.","CIS-country",57,3500,2,2
"27344","Kyrgyz Rep.","CIS-country",37,20000,4,4
"27345","Kyrgyz Rep.","CIS-country",50,8000,4,3
"27346","Kyrgyz Rep.","CIS-country",36,12000,4,4
"27347","Kyrgyz Rep.","CIS-country",31,15000,4,3
"27348","Kyrgyz Rep.","CIS-country",36,5000,3,4
"27349","Kyrgyz Rep.","CIS-country",84,5401,5,4
"27350","Kyrgyz Rep.","CIS-country",53,12000,5,4
"27351","Kyrgyz Rep.","CIS-country",36,15000,4,4
"27352","Kyrgyz Rep.","CIS-country",40,30000,4,4
"27353","Kyrgyz Rep.","CIS-country",48,0,4,4
"27354","Kyrgyz Rep.","CIS-country",66,10000,4,4
"27355","Kyrgyz Rep.","CIS-country",49,26000,4,4
"27356","Kyrgyz Rep.","CIS-country",46,20000,4,1
"27357","Kyrgyz Rep.","CIS-country",40,25000,5,1
"27358","Kyrgyz Rep.","CIS-country",53,10000,5,2
"27359","Kyrgyz Rep.","CIS-country",23,NA,5,1
"27360","Kyrgyz Rep.","CIS-country",28,NA,1,1
"27361","Kyrgyz Rep.","CIS-country",38,15000,4,5
"27362","Kyrgyz Rep.","CIS-country",57,20000,4,1
"27363","Kyrgyz Rep.","CIS-country",30,30000,1,1
"27364","Kyrgyz Rep.","CIS-country",34,70000,1,3
"27365","Kyrgyz Rep.","CIS-country",67,10000,4,3
"27366","Kyrgyz Rep.","CIS-country",55,NA,2,1
"27367","Kyrgyz Rep.","CIS-country",33,20000,4,3
"27368","Kyrgyz Rep.","CIS-country",50,NA,5,1
"27369","Kyrgyz Rep.","CIS-country",25,NA,1,1
"27370","Kyrgyz Rep.","CIS-country",51,20000,5,4
"27371","Kyrgyz Rep.","CIS-country",24,NA,3,1
"27372","Kyrgyz Rep.","CIS-country",62,3200,4,1
"27373","Kyrgyz Rep.","CIS-country",21,20000,1,1
"27374","Kyrgyz Rep.","CIS-country",35,NA,4,4
"27375","Kyrgyz Rep.","CIS-country",20,20000,5,4
"27376","Kyrgyz Rep.","CIS-country",29,14000,5,3
"27377","Kyrgyz Rep.","CIS-country",24,20000,4,3
"27378","Kyrgyz Rep.","CIS-country",61,12000,4,3
"27379","Kyrgyz Rep.","CIS-country",52,12000,4,4
"27380","Kyrgyz Rep.","CIS-country",47,25000,5,4
"27381","Kyrgyz Rep.","CIS-country",36,15000,5,4
"27382","Kyrgyz Rep.","CIS-country",60,NA,4,3
"27383","Kyrgyz Rep.","CIS-country",54,30000,5,4
"27384","Kyrgyz Rep.","CIS-country",26,10000,4,2
"27385","Kyrgyz Rep.","CIS-country",51,14000,4,3
"27386","Kyrgyz Rep.","CIS-country",55,30000,4,4
"27387","Kyrgyz Rep.","CIS-country",28,16000,4,4
"27388","Kyrgyz Rep.","CIS-country",32,12000,5,3
"27389","Kyrgyz Rep.","CIS-country",49,20000,4,4
"27390","Kyrgyz Rep.","CIS-country",56,20000,5,4
"27391","Kyrgyz Rep.","CIS-country",66,8000,4,3
"27392","Kyrgyz Rep.","CIS-country",72,8000,4,4
"27393","Kyrgyz Rep.","CIS-country",58,20000,4,4
"27394","Kyrgyz Rep.","CIS-country",61,10000,4,NA
"27395","Kyrgyz Rep.","CIS-country",69,6000,4,3
"27396","Kyrgyz Rep.","CIS-country",58,20000,3,NA
"27397","Kyrgyz Rep.","CIS-country",24,8000,4,2
"27398","Kyrgyz Rep.","CIS-country",26,20000,1,1
"27399","Kyrgyz Rep.","CIS-country",31,5000,5,1
"27400","Kyrgyz Rep.","CIS-country",68,10000,5,4
"27401","Kyrgyz Rep.","CIS-country",65,12000,NA,2
"27402","Kyrgyz Rep.","CIS-country",56,15000,1,4
"27403","Kyrgyz Rep.","CIS-country",51,NA,5,1
"27404","Kyrgyz Rep.","CIS-country",62,5000,NA,3
"27405","Kyrgyz Rep.","CIS-country",21,5000,5,2
"27406","Kyrgyz Rep.","CIS-country",53,13000,5,2
"27407","Kyrgyz Rep.","CIS-country",23,NA,4,2
"27408","Kyrgyz Rep.","CIS-country",23,15000,4,3
"27409","Kyrgyz Rep.","CIS-country",40,NA,5,4
"27410","Kyrgyz Rep.","CIS-country",52,15000,5,4
"27411","Kyrgyz Rep.","CIS-country",58,20000,4,2
"27412","Kyrgyz Rep.","CIS-country",49,NA,NA,4
"27413","Kyrgyz Rep.","CIS-country",68,12000,4,4
"27414","Kyrgyz Rep.","CIS-country",45,NA,5,5
"27415","Kyrgyz Rep.","CIS-country",19,10000,5,2
"27416","Kyrgyz Rep.","CIS-country",41,10000,5,3
"27417","Kyrgyz Rep.","CIS-country",54,25000,2,3
"27418","Kyrgyz Rep.","CIS-country",53,1500,1,2
"27419","Kyrgyz Rep.","CIS-country",36,15000,1,3
"27420","Kyrgyz Rep.","CIS-country",39,10000,2,3
"27421","Kyrgyz Rep.","CIS-country",56,0,5,2
"27422","Kyrgyz Rep.","CIS-country",50,10000,4,3
"27423","Kyrgyz Rep.","CIS-country",45,50000,5,2
"27424","Kyrgyz Rep.","CIS-country",25,7000,5,4
"27425","Kyrgyz Rep.","CIS-country",28,25000,3,4
"27426","Kyrgyz Rep.","CIS-country",50,25000,4,3
"27427","Kyrgyz Rep.","CIS-country",75,3000,3,1
"27428","Kyrgyz Rep.","CIS-country",45,20000,4,4
"27429","Kyrgyz Rep.","CIS-country",29,0,4,2
"27430","Kyrgyz Rep.","CIS-country",68,15000,1,3
"27431","Kyrgyz Rep.","CIS-country",28,10000,5,5
"27432","Kyrgyz Rep.","CIS-country",28,NA,3,4
"27433","Kyrgyz Rep.","CIS-country",50,14000,1,4
"27434","Kyrgyz Rep.","CIS-country",42,25000,1,4
"27435","Kyrgyz Rep.","CIS-country",40,20000,1,5
"27436","Kyrgyz Rep.","CIS-country",21,23000,4,4
"27437","Kyrgyz Rep.","CIS-country",44,5300,4,1
"27438","Kyrgyz Rep.","CIS-country",51,NA,5,1
"27439","Kyrgyz Rep.","CIS-country",55,19000,4,4
"27440","Kyrgyz Rep.","CIS-country",48,NA,4,1
"27441","Kyrgyz Rep.","CIS-country",56,NA,1,1
"27442","Kyrgyz Rep.","CIS-country",25,NA,4,1
"27443","Kyrgyz Rep.","CIS-country",53,NA,4,3
"27444","Kyrgyz Rep.","CIS-country",50,14000,5,3
"27445","Kyrgyz Rep.","CIS-country",63,5448,1,4
"27446","Kyrgyz Rep.","CIS-country",25,16000,4,2
"27447","Kyrgyz Rep.","CIS-country",66,NA,4,4
"27448","Kyrgyz Rep.","CIS-country",32,10000,NA,2
"27449","Kyrgyz Rep.","CIS-country",56,10000,4,3
"27450","Kyrgyz Rep.","CIS-country",69,NA,4,3
"27451","Kyrgyz Rep.","CIS-country",31,15000,4,4
"27452","Kyrgyz Rep.","CIS-country",37,40000,5,2
"27453","Kyrgyz Rep.","CIS-country",58,NA,3,3
"27454","Kyrgyz Rep.","CIS-country",49,4000,5,4
"27455","Kyrgyz Rep.","CIS-country",36,9000,4,1
"27456","Kyrgyz Rep.","CIS-country",49,4000,3,2
"27457","Kyrgyz Rep.","CIS-country",32,4000,1,5
"27458","Kyrgyz Rep.","CIS-country",43,15000,1,5
"27459","Kyrgyz Rep.","CIS-country",33,10000,5,2
"27460","Kyrgyz Rep.","CIS-country",42,10000,5,3
"27461","Kyrgyz Rep.","CIS-country",19,9000,5,4
"27462","Kyrgyz Rep.","CIS-country",55,6000,5,5
"27463","Kyrgyz Rep.","CIS-country",69,10000,5,5
"27464","Kyrgyz Rep.","CIS-country",60,26000,4,1
"27465","Kyrgyz Rep.","CIS-country",29,NA,1,2
"27466","Kyrgyz Rep.","CIS-country",22,200000,5,5
"27467","Kyrgyz Rep.","CIS-country",70,21000,5,1
"27468","Kyrgyz Rep.","CIS-country",38,NA,5,4
"27469","Kyrgyz Rep.","CIS-country",28,20000,5,3
"27470","Kyrgyz Rep.","CIS-country",53,17000,3,5
"27471","Kyrgyz Rep.","CIS-country",46,9600,5,5
"27472","Kyrgyz Rep.","CIS-country",54,10000,4,5
"27473","Kyrgyz Rep.","CIS-country",61,10000,4,4
"27474","Kyrgyz Rep.","CIS-country",51,15000,5,2
"27475","Kyrgyz Rep.","CIS-country",86,NA,5,2
"27476","Kyrgyz Rep.","CIS-country",50,7000,4,1
"27477","Kyrgyz Rep.","CIS-country",52,NA,4,4
"27478","Kyrgyz Rep.","CIS-country",54,2000,3,3
"27479","Kyrgyz Rep.","CIS-country",68,NA,1,3
"27480","Kyrgyz Rep.","CIS-country",43,NA,1,4
"27481","Kyrgyz Rep.","CIS-country",26,20000,1,4
"27482","Kyrgyz Rep.","CIS-country",45,NA,2,3
"27483","Kyrgyz Rep.","CIS-country",52,NA,4,4
"27484","Kyrgyz Rep.","CIS-country",20,2000,4,4
"27485","Kyrgyz Rep.","CIS-country",41,7400,4,4
"27486","Kyrgyz Rep.","CIS-country",20,40000,1,1
"27487","Kyrgyz Rep.","CIS-country",56,15000,1,1
"27488","Kyrgyz Rep.","CIS-country",46,40000,1,3
"27489","Kyrgyz Rep.","CIS-country",52,6000,1,1
"27490","Kyrgyz Rep.","CIS-country",25,15000,4,4
"27491","Kyrgyz Rep.","CIS-country",52,NA,4,NA
"27492","Kyrgyz Rep.","CIS-country",46,NA,1,1
"27493","Kyrgyz Rep.","CIS-country",51,0,1,5
"27494","Kyrgyz Rep.","CIS-country",66,NA,1,5
"27495","Kyrgyz Rep.","CIS-country",29,10000,4,5
"27496","Kyrgyz Rep.","CIS-country",48,NA,3,2
"27497","Kyrgyz Rep.","CIS-country",48,28000,3,3
"27498","Kyrgyz Rep.","CIS-country",65,12000,3,3
"27499","Kyrgyz Rep.","CIS-country",45,46000,3,2
"27500","Kyrgyz Rep.","CIS-country",70,NA,4,2
"27501","Kyrgyz Rep.","CIS-country",37,17000,3,2
"27502","Kyrgyz Rep.","CIS-country",20,20000,1,3
"27503","Kyrgyz Rep.","CIS-country",44,17000,1,3
"27504","Kyrgyz Rep.","CIS-country",35,12000,1,2
"27505","Kyrgyz Rep.","CIS-country",41,15000,1,4
"27506","Kyrgyz Rep.","CIS-country",25,30000,1,2
"27507","Kyrgyz Rep.","CIS-country",39,30000,1,4
"27508","Kyrgyz Rep.","CIS-country",28,25000,1,2
"27509","Kyrgyz Rep.","CIS-country",32,25000,1,4
"27510","Kyrgyz Rep.","CIS-country",53,25000,1,4
"27511","Kyrgyz Rep.","CIS-country",38,36000,1,4
"27512","Kyrgyz Rep.","CIS-country",43,40000,1,5
"27513","Kyrgyz Rep.","CIS-country",47,40000,1,4
"27514","Kyrgyz Rep.","CIS-country",35,25000,1,1
"27515","Kyrgyz Rep.","CIS-country",19,20000,1,4
"27516","Kyrgyz Rep.","CIS-country",49,40000,4,2
"27517","Kyrgyz Rep.","CIS-country",24,7000,5,5
"27518","Kyrgyz Rep.","CIS-country",33,20000,5,3
"27519","Kyrgyz Rep.","CIS-country",55,NA,3,4
"27520","Kyrgyz Rep.","CIS-country",29,NA,4,4
"27521","Kyrgyz Rep.","CIS-country",43,40000,5,1
"27522","Kyrgyz Rep.","CIS-country",30,45000,5,1
"27523","Kyrgyz Rep.","CIS-country",38,NA,1,5
"27524","Kyrgyz Rep.","CIS-country",44,9700,1,2
"27525","Kyrgyz Rep.","CIS-country",34,NA,5,3
"27526","Kyrgyz Rep.","CIS-country",53,20000,3,5
"27527","Kyrgyz Rep.","CIS-country",40,7000,4,1
"27528","Kyrgyz Rep.","CIS-country",40,NA,5,3
"27529","Kyrgyz Rep.","CIS-country",20,90,2,NA
"27530","Kyrgyz Rep.","CIS-country",45,16000,5,1
"27531","Kyrgyz Rep.","CIS-country",26,30000,1,1
"27532","Kyrgyz Rep.","CIS-country",58,8500,1,1
"27533","Kyrgyz Rep.","CIS-country",62,30000,5,1
"27534","Kyrgyz Rep.","CIS-country",57,NA,5,4
"27535","Kyrgyz Rep.","CIS-country",18,30000,1,5
"27536","Kyrgyz Rep.","CIS-country",54,60000,5,5
"27537","Kyrgyz Rep.","CIS-country",69,36000,2,2
"27538","Kyrgyz Rep.","CIS-country",25,15000,3,5
"27539","Kyrgyz Rep.","CIS-country",56,10000,2,4
"27540","Kyrgyz Rep.","CIS-country",44,20000,4,4
"27541","Kyrgyz Rep.","CIS-country",41,7000,5,4
"27542","Kyrgyz Rep.","CIS-country",41,30000,1,4
"27543","Kyrgyz Rep.","CIS-country",49,25000,2,1
"27544","Kyrgyz Rep.","CIS-country",33,20000,2,4
"27545","Kyrgyz Rep.","CIS-country",50,7000,4,4
"27546","Kyrgyz Rep.","CIS-country",18,10000,4,2
"27547","Kyrgyz Rep.","CIS-country",47,12000,2,3
"27548","Kyrgyz Rep.","CIS-country",22,16000,1,4
"27549","Kyrgyz Rep.","CIS-country",20,20000,2,4
"27550","Kyrgyz Rep.","CIS-country",27,15000,2,4
"27551","Kyrgyz Rep.","CIS-country",51,20000,4,2
"27552","Kyrgyz Rep.","CIS-country",39,10000,5,2
"27553","Kyrgyz Rep.","CIS-country",20,20000,5,3
"27554","Kyrgyz Rep.","CIS-country",30,40000,5,3
"27555","Kyrgyz Rep.","CIS-country",41,55000,3,4
"27556","Kyrgyz Rep.","CIS-country",55,15000,5,2
"27557","Kyrgyz Rep.","CIS-country",74,5000,5,1
"27558","Kyrgyz Rep.","CIS-country",29,2000,5,3
"27559","Kyrgyz Rep.","CIS-country",40,15000,5,3
"27560","Kyrgyz Rep.","CIS-country",35,4000,4,2
"27561","Kyrgyz Rep.","CIS-country",24,5000,5,3
"27562","Kyrgyz Rep.","CIS-country",61,6000,5,5
"27563","Kyrgyz Rep.","CIS-country",32,8000,5,3
"27564","Kyrgyz Rep.","CIS-country",33,3000,5,2
"27565","Kyrgyz Rep.","CIS-country",47,26000,5,4
"27566","Kyrgyz Rep.","CIS-country",61,6000,5,4
"27567","Kyrgyz Rep.","CIS-country",37,3300,5,5
"27568","Kyrgyz Rep.","CIS-country",47,4000,5,1
"27569","Kyrgyz Rep.","CIS-country",27,10000,2,3
"27570","Kyrgyz Rep.","CIS-country",39,30000,5,2
"27571","Kyrgyz Rep.","CIS-country",34,3000,4,2
"27572","Kyrgyz Rep.","CIS-country",25,4000,1,4
"27573","Kyrgyz Rep.","CIS-country",36,6000,3,3
"27574","Kyrgyz Rep.","CIS-country",30,3000,2,2
"27575","Kyrgyz Rep.","CIS-country",56,23000,2,5
"27576","Kyrgyz Rep.","CIS-country",25,10000,2,4
"27577","Kyrgyz Rep.","CIS-country",24,7500,4,2
"27578","Kyrgyz Rep.","CIS-country",43,98,5,5
"27579","Kyrgyz Rep.","CIS-country",43,8300,4,1
"27580","Kyrgyz Rep.","CIS-country",62,11000,5,3
"27581","Kyrgyz Rep.","CIS-country",57,5000,4,2
"27582","Kyrgyz Rep.","CIS-country",25,0,5,4
"27583","Kyrgyz Rep.","CIS-country",56,0,5,4
"27584","Kyrgyz Rep.","CIS-country",54,10000,4,2
"27585","Kyrgyz Rep.","CIS-country",25,0,5,4
"27586","Kyrgyz Rep.","CIS-country",23,4000,5,5
"27587","Kyrgyz Rep.","CIS-country",55,0,5,4
"27588","Kyrgyz Rep.","CIS-country",40,6000,4,3
"27589","Kyrgyz Rep.","CIS-country",52,10000,5,3
"27590","Kyrgyz Rep.","CIS-country",56,25000,1,4
"27591","Kyrgyz Rep.","CIS-country",60,10000,5,1
"27592","Kyrgyz Rep.","CIS-country",54,40000,4,4
"27593","Kyrgyz Rep.","CIS-country",34,10000,5,4
"27594","Kyrgyz Rep.","CIS-country",26,40000,5,3
"27595","Kyrgyz Rep.","CIS-country",19,17000,2,4
"27596","Kyrgyz Rep.","CIS-country",61,16000,5,5
"27597","Kyrgyz Rep.","CIS-country",56,10000,5,1
"27598","Kyrgyz Rep.","CIS-country",37,5000,5,2
"27599","Kyrgyz Rep.","CIS-country",26,25000,3,4
"27600","Kyrgyz Rep.","CIS-country",21,NA,5,5
"27601","Kyrgyz Rep.","CIS-country",48,5000,4,5
"27602","Kyrgyz Rep.","CIS-country",52,NA,3,2
"27603","Kyrgyz Rep.","CIS-country",58,5000,4,4
